wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,cc,max_cc,sum_locp,max_locp,sum_locm,max_locm,max_set,avg_set,no_rev,sum_chrn,max_chrn,age,countofdeveloper,ref,bug
10,0,5,14,36,39,7,9,3,0.944444444,518,0.166666667,3,0,0.333333333,0,0,50.2,1.3,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,5,13,10,2,3,4,2,33,0,0,0,0.4,0,0,5.6,1,1,0,0,0,0,0,0,0,0,0,214.14,0,0,FALSE
42,1,0,12,42,861,5,7,42,1.024390244,43,0,0,0,0.432234432,0,0,0,1,1,6,3,1,1,10,8.5,2,7,4,16.28,2,0,TRUE
8,0,0,4,11,0,2,2,4,0.214285714,100,1,0,0,0.375,0,0,11.25,1.625,5,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,2,22,1,1,2,3,0.5,248,1,1,0,0.666666667,0,0,81,4.333333333,7,0,0,0,0,0,0,0,0,0,167.28,0,0,FALSE
6,0,0,6,22,13,0,6,5,0.8,130,0,0,0,0.388888889,0,0,20.5,1.166666667,2,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
5,0,0,10,13,0,1,9,4,0,62,1,1,0,0.36,0,0,11.2,2,4,2,2,0,0,9,9,1,2,2,24.85,1,0,TRUE
5,0,0,6,6,6,3,3,5,0.75,27,1,1,0,0.4,0,0,4,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,0,0,8,39,19,1,7,4,1,309,0,0,0,0.5,0,0,43,1.142857143,2,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
5,1,0,14,12,8,0,14,5,0.75,52,1,1,0,0.342857143,0,0,9.2,1.2,2,19,19,0,0,28,28,1,19,19,2.28,1,0,TRUE
3,1,0,57,3,3,56,2,3,2,3,0,0,0,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,2,0,2,11,0,2,0,8,0.238095238,161,1,0,0.6,0.4375,1,2,18.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,1,3,11,8,1,2,8,0.428571429,39,1,0,0,0.34375,0,0,3.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,21,22,4,1,21,1,1,1,67,0.75,0,0,0.75,0,0,30.5,1.5,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,0,0,11,19,72,1,10,12,0.833333333,104,0.8,3,0,0.221153846,0,0,6.615384615,1.307692308,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
81,0,0,23,298,3204,7,22,26,0.945,6900,0.8,0,0,0.103125,0,0,84.12345679,1.098765432,4,517,206,105,45,38,5.36,11,622,209,15.28,4,0,TRUE
10,0,0,10,19,29,6,4,10,0.833333333,99,1,4,0,0.25,0,0,8.1,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,17,21,8,1,16,3,1.0625,147,1,0,0,0.392857143,0,0,26.8,1,1,1,1,0,0,28,28,1,1,1,15.28,1,0,TRUE
4,0,0,12,24,0,2,10,3,0.75,149,1,2,0,0.466666667,0,0,35.25,1.25,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,14,59,15,2,12,4,1.2,1027,1,0,0,0.5,0,0,170,1,1,4,4,0,0,4,4,1,4,4,7.71,1,0,FALSE
2,1,0,28,69,1,1,27,1,2,533,0,0,0,0.5,0,0,265.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,6,6,1,1,5,2,0.5,36,1,1,0,0.5,0,0,10.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,1,8,3,0,1,3,2,38,0,0,0,0.444444444,0,0,11.66666667,1.333333333,2,0,0,0,0,0,0,0,0,0,242.85,0,0,FALSE
4,0,5,10,27,4,5,5,3,0.666666667,115,1,0,0,0.416666667,0,0,27.5,1.25,2,0,0,0,0,0,0,0,0,0,198.85,0,0,FALSE
2,0,0,1,3,1,0,1,1,2,7,0,0,0,1,0,0,2.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,1,14,3,0,1,2,2,49,0,0,0,0.5,0,0,15.33333333,1,1,0,0,0,0,0,0,0,0,0,197,0,0,FALSE
5,1,0,9,10,4,2,7,4,0.5,61,1,1,0,0.533333333,0,0,11,1.4,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,1,2,11,22,21,2,9,8,0.625,155,1,2,0,0.272727273,0,0,12.72727273,1.181818182,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,8,47,10,2,7,4,1,397,0,0,0,0.5,0,0,78.2,1.4,3,0,0,0,0,0,0,0,0,0,152.14,0,0,FALSE
7,1,0,6,26,3,2,6,6,0.5,181,0.5,1,0,0.416666667,0,0,24.57142857,1.285714286,2,9,9,7,7,7,7,1,16,16,10.14,1,0,FALSE
11,0,0,17,35,35,1,16,8,0.55,199,1,1,0,0.272727273,0,0,16.90909091,1.363636364,4,0,0,0,0,0,0,0,0,0,243.85,0,0,FALSE
61,1,1,22,94,1764,5,18,17,0.933333333,454,1,1,0,0.155191257,0,0,6.37704918,1.032786885,3,0,0,0,0,0,0,0,0,0,238.85,0,0,FALSE
4,1,0,8,4,6,3,5,4,2,4,0,0,0,0.4375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,6,6,2,6,0,3,0.818181818,246,0.454545455,5,0,0.5,0,0,46,1.6,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,1,0,9,16,15,6,3,10,0.725,98,1,1,0,0.257575758,0,0,7.545454545,1.272727273,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,6,14,6,1,5,2,2,80,0,0,0,0.375,0,0,19,1,1,0,0,0,0,0,0,0,0,0,221,0,0,FALSE
4,1,0,11,4,6,9,2,4,2,4,0,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,7,17,10,1,6,3,1,55,0,0,0,0.5,0,0,9.8,1.2,2,0,0,0,0,0,0,0,0,0,129.85,0,0,FALSE
4,1,0,21,4,6,18,3,4,2,4,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,1,10,19,16,2,9,9,0.5,79,1,0,0,0.296296296,0,0,7.555555556,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,12,15,1,1,11,0,2,80,0,0,0,0.571428571,0,0,39,1,1,1,1,1,1,28,28,1,2,2,2.28,1,0,TRUE
8,2,0,6,21,0,3,4,3,0.535714286,166,1,1,0.5625,0.270833333,1,2,19.25,1.125,2,0,0,0,0,0,0,0,0,0,170.14,0,0,FALSE
13,1,0,15,52,28,2,15,4,0.783333333,474,1,5,0,0.307692308,0,0,34.69230769,1.307692308,3,0,0,0,0,0,0,0,0,0,209,0,0,FALSE
1,1,0,9,1,0,7,2,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
50,0,0,7,117,1215,2,6,36,0.965986395,1642,0.666666667,0,0,0.224489796,0,0,31.78,1.2,6,0,0,0,0,0,0,0,0,0,205.85,0,0,FALSE
10,1,0,5,15,21,4,3,6,0.888888889,143,0.294117647,2,0,0.228571429,0,0,11.6,1,1,0,0,0,0,0,0,0,0,0,213.71,0,0,FALSE
2,1,0,12,2,1,12,0,2,2,14,0,0,0,1,0,0,0,1,1,5,4,0,0,13,9,2,5,4,25.71,1,0,FALSE
18,1,0,4,18,153,4,0,18,2,18,0,0,0,0.388888889,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,1,0,27,40,35,11,17,7,0.786982249,620,0.923076923,10,0,0.238095238,0,0,41.42857143,1.285714286,4,41,20,27,13,28,14.66,3,68,33,16.71,2,1,TRUE
13,1,0,17,13,78,9,9,13,2,13,0,0,0,0.307692308,0,0,0,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
8,1,0,8,22,12,2,7,3,0.571428571,128,1,2,0,0.270833333,0,0,14.25,1.25,2,0,0,0,0,0,0,0,0,0,130.28,0,0,FALSE
12,1,0,20,62,62,2,18,7,0.97979798,2510,0.555555556,1,0,0.358333333,0,0,207.4166667,1.333333333,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,5,21,0,1,4,4,0.555555556,161,1,7,0,0.4375,0,0,37.75,1.75,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,1,6,9,12,37,8,1,0,0.888888889,43,1,0,0,0.433333333,0,0,3,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,3,16,0,2,1,9,0.5,66,0,0,0,0.4,0,0,5.4,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
29,0,0,6,35,406,1,5,29,2,109,0,0,0,0.212201592,0,0,2.75862069,1,1,0,0,0,0,0,0,0,0,0,234.85,0,0,FALSE
2,0,0,7,7,1,2,5,1,2,18,0,0,0,0.5,0,0,8,1.5,2,5,1,0,0,8,6.2,5,5,1,23.85,4,0,TRUE
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,1,0,7,40,11,3,6,6,0.821428571,342,0.785714286,0,0,0.212121212,0,0,28.81818182,1.272727273,3,0,0,0,0,0,0,0,0,0,239.71,0,0,FALSE
22,0,0,81,40,173,68,15,21,0.878306878,314,1,4,0,0.144628099,0,0,12.86363636,1.136363636,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,7,4,6,7,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,78,78,1,2,76,1,2,237,0,0,0,0.5,0,0,117.5,1.5,2,15,2,3,1,38,10.71,14,18,3,25.71,6,0,TRUE
2,1,0,4,9,0,1,4,1,0,89,1,0,0,0.666666667,0,0,41,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,8,17,0,3,6,8,0.4375,81,0,2,0,0.259259259,0,0,7.777777778,1.111111111,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,12,65,30,1,11,5,0.895833333,668,1,4,0,0.166666667,0,0,72.55555556,1.888888889,4,0,0,0,0,0,0,0,0,0,238.14,0,0,FALSE
5,0,0,12,27,8,0,12,4,2,103,0,0,0,0.36,0,0,19.6,2.2,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,0,0,13,38,0,0,13,7,0.914285714,301,1,0,0,0.2,0,0,25.72727273,1.818181818,6,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,2,5,10,3,2,3,4,0.4,36,1,0,0,0.366666667,0,0,4.833333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,4,29,12,2,3,6,0.8125,232,1,1,0,0.266666667,0,0,24.11111111,1.444444444,2,7,7,0,0,10,10,1,7,7,10.85,1,0,FALSE
7,1,0,8,10,11,7,2,0,0.888888889,106,0.25,8,0,0.388888889,0,0,12.42857143,1.571428571,5,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,1,6,10,42,15,8,2,10,0.777777778,298,1,0,0,0.28,0,0,28.2,1.1,2,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
103,0,0,11,392,5213,4,7,53,0.977941176,16728,0.875,0,0,0.068250377,0,0,161.3300971,1.72815534,44,242,151,53,17,33,10.42,7,295,167,25.57,3,0,TRUE
9,0,0,14,17,16,1,14,0,0.125,107,0,1,0,0.419753086,0,0,10.77777778,1,1,0,0,0,0,0,0,0,0,0,220.85,0,0,FALSE
29,0,2,11,67,194,3,8,27,0.678571429,578,1,0,0,0.275862069,0,0,18.86206897,1,1,58,41,36,22,7,3.33,3,94,63,4.85,2,0,TRUE
35,1,0,118,35,595,105,15,35,1.029411765,39,0,0,0,0.136734694,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,4,6,15,3,2,6,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
9,0,0,8,53,36,1,7,7,1,250,0,0,0,0.37037037,0,0,26.66666667,1.222222222,3,0,0,0,0,0,0,0,0,0,217.71,0,0,FALSE
3,0,0,9,11,0,2,7,3,0.5,109,1,2,0,0.533333333,0,0,34.33333333,1.333333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,1,0,2,12,45,2,0,9,1.111111111,355,0,0,0,0.633333333,0,0,34.3,1.9,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
81,0,3,93,187,2928,50,57,54,0.97,1013,0,6,0,0.064197531,0,0,11.38271605,1.037037037,3,198,131,49,13,21,11,5,247,144,24.28,2,0,TRUE
8,1,0,4,25,0,2,2,6,0.476190476,257,1,0,0,0.625,0,0,30.375,1,1,0,0,0,0,0,0,0,0,0,234.85,0,0,FALSE
19,1,0,5,37,171,4,1,11,1.055555556,825,1,0,0,0.269736842,0,0,42.26315789,2.315789474,6,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,5,5,3,4,1,2,1.5,154,0,0,0,0.416666667,0,0,44.33333333,18.66666667,29,6,4,0,0,33,25,2,6,4,17.71,1,0,TRUE
18,1,0,23,64,87,0,23,8,0.633986928,545,1,6,0,0.25,0,0,28.77777778,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
2,1,0,0,3,0,0,0,2,0,12,0,0,0,0.75,0,0,4.5,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
7,0,0,13,29,1,1,12,6,0.333333333,193,0,0,0,0.428571429,0,0,26.42857143,1.142857143,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
41,0,1,16,90,62,4,12,37,0.741666667,539,0.666666667,0,0,0.127083333,0,0,12.07317073,1.195121951,2,7,5,2,2,49,32,2,9,5,24.71,2,1,FALSE
12,1,0,38,12,66,36,2,12,1.090909091,14,0,0,0,0.479166667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,5,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,137.71,0,0,FALSE
11,1,0,8,21,9,3,5,10,0.725,169,1,2,0,0.340909091,0,0,14,1.090909091,2,1,1,1,1,49,49,1,2,2,14.85,1,1,FALSE
20,0,1,10,39,190,2,8,20,2,178,0,0,0,0.220833333,0,0,7.9,1,1,0,0,11,11,5,5,1,11,11,8.14,1,0,TRUE
12,0,0,9,41,66,2,8,5,0.909090909,520,0,0,0,0.333333333,0,0,42.25,1.166666667,2,0,0,0,0,0,0,0,0,0,122.14,0,0,FALSE
5,1,0,20,24,8,2,19,3,0.75,175,1,2,0,0.366666667,0,0,33.4,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
27,0,0,6,108,297,2,5,6,0.876923077,1522,0.8,0,0,0.195512821,0,0,55.18518519,1.259259259,4,0,0,0,0,0,0,0,0,0,193.42,0,0,FALSE
17,0,0,39,55,108,30,9,5,0.839285714,373,0.428571429,0,0,0.135416667,0,0,20.52941176,2.352941176,13,0,0,0,0,0,0,0,0,0,195.85,0,0,FALSE
49,0,0,46,184,488,5,43,26,0.954282407,1945,0.194444444,4,0,0.095596133,0,0,37.95918367,1.224489796,6,125,60,13,12,21,11.75,4,138,72,21.85,3,0,TRUE
6,0,0,3,19,0,1,2,6,0.25,194,0,0,0,0.433333333,0,0,30.66666667,1.833333333,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,4,11,32,1,3,9,0.875,39,1,1,0,0.407407407,0,0,3.111111111,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,4,6,3,3,2,2,2,14,0,0,0,0.555555556,0,0,3.666666667,1,1,0,0,0,0,0,0,0,0,0,116,0,0,FALSE
4,0,0,7,25,6,1,6,3,2,60,0,0,0,0.25,0,0,14,1,1,0,0,0,0,0,0,0,0,0,128.71,0,0,FALSE
4,1,0,3,4,6,1,2,4,1.333333333,7,0,0,0,0.583333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,3,5,1,1,2,2,2,13,0,0,0,0.666666667,0,0,5.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,5,14,9,2,3,5,0.2,86,1,0,0,0.333333333,0,0,13.16666667,1,1,0,0,0,0,0,0,0,0,0,173.14,0,0,FALSE
2,1,0,3,22,1,0,3,2,2,173,0,0,0,0.5,0,0,85.5,1,1,0,0,0,0,0,0,0,0,0,227.28,0,0,FALSE
3,2,0,6,11,0,1,5,1,0,39,1,1,0.971428571,0.533333333,1,1,11.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,17,1,0,16,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,5,21,0,4,1,6,0.533333333,124,1,1,0,0.416666667,0,0,19.16666667,2.166666667,6,0,0,0,0,0,0,0,0,0,115.85,0,0,FALSE
75,1,2,2,77,2775,2,0,74,2,445,0,0,0,0.085333333,0,0,4.933333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
39,0,0,10,94,693,7,9,13,0.99122807,2030,0.966666667,8,0,0.128654971,0,0,50.28205128,1.282051282,5,29,29,96,61,1,1,2,125,64,0,1,0,TRUE
29,1,0,38,88,62,36,2,19,0.948412698,433,0.777777778,1,0,0.189655172,0,0,13.62068966,1.310344828,6,0,0,0,0,0,0,0,0,0,244.71,0,0,FALSE
3,0,0,8,19,1,0,8,3,2,77,0,0,0,0.5,0,0,24.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
79,0,0,5,129,265,1,4,76,0.850961538,2192,0.75,3,0,0.333333333,0,0,26.64556962,1.037974684,3,0,0,0,0,0,0,0,0,0,174.28,0,0,FALSE
9,0,0,8,33,12,0,8,7,0.85,438,1,4,0,0.4375,0,0,46,1.555555556,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,4,19,10,0,4,4,0.75,92,0,0,0,0.4,0,0,17.2,1,1,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
39,1,0,8,23,78,6,2,36,1.083333333,285,0,0,0,0.153846154,0,0,6.205128205,1.384615385,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,0,0,11,38,43,2,9,14,0.867647059,464,1,6,0,0.194444444,0,0,23.88888889,1.055555556,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,0,10,15,28,4,6,6,2,137,0,0,0,0.296875,0,0,16.125,1.125,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,8,1,0,6,2,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,3,0,1,5,1,1,0,3,0.5,17,1,0,0.904761905,0.666666667,0,0,4.333333333,1,1,0,0,0,0,0,0,0,0,0,169.71,0,0,FALSE
5,0,0,17,26,8,1,16,3,1.113636364,232,1,0,0,0.392857143,0,0,43.2,1,1,1,1,0,0,28,28,1,1,1,15.28,1,0,TRUE
29,1,0,49,29,406,42,7,29,2,29,0,0,0,0.310344828,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
76,1,0,35,225,1666,0,35,48,0.959753086,2914,0.851851852,14,0,0.117777778,0,0,36.63157895,1.763157895,5,0,0,0,0,0,0,0,0,0,249.28,0,0,FALSE
5,1,0,5,8,8,2,3,3,0.75,27,1,1,0,0.466666667,0,0,4.2,1,1,0,0,0,0,0,0,0,0,0,118.71,0,0,FALSE
4,1,0,2,11,6,1,1,0,2,188,0,0,0,0.35,0,0,46,16.5,35,19,11,3,3,33,25,2,22,14,17.71,1,0,TRUE
2,0,1,11,4,1,2,9,1,2,18,0,0,0,0.5625,0,0,8,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,13,6,3,1,12,2,2,38,0,0,0,0.5,0,0,11.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,17,29,8,1,16,3,1.15625,318,0.6875,0,0,0.392857143,0,0,59.4,1,1,1,1,0,0,28,28,1,1,1,15.28,1,0,TRUE
3,0,0,2,7,3,0,2,3,2,19,0,0,0,0.833333333,0,0,5.333333333,1,1,0,0,0,0,0,0,0,0,0,234.85,0,0,FALSE
15,1,1,20,34,73,3,18,9,0.517857143,539,1,4,0,0.35,0,0,34.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,5,24,13,0,5,2,0.8,1043,0.5,0,0,0.5,0,0,172.5,2,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,0,22,46,10,2,20,5,0.640625,362,0.875,3,0,0.222222222,0,0,38.33333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
25,1,1,25,59,216,20,8,14,0.888888889,864,0.904761905,3,0,0.186666667,0,0,32.72,2.04,5,0,0,0,0,0,0,0,0,0,225.28,0,0,FALSE
5,2,0,3,12,0,2,1,5,0.333333333,137,1,0,0.692307692,0.36,1,2,25.8,1.2,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,8,16,8,8,0,4,0.75,228,0,0,0,0.5,0,0,44.4,2,4,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
30,0,5,25,92,11,8,19,22,0.93908046,882,0.033333333,4,0,0.131034483,0,0,27.4,1.133333333,3,0,0,14,14,6,6,1,14,14,23.71,1,0,TRUE
5,0,0,4,19,10,0,4,4,0.75,107,0,0,0,0.4,0,0,20.2,1,1,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
5,1,0,13,5,10,11,2,5,1.25,6,0,0,0,0.7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,246.85,0,0,FALSE
6,0,0,41,68,0,5,36,2,0.657142857,531,1,3,0,0.257575758,0,0,86.33333333,1.666666667,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,8,2,1,4,4,2,2,2,0,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,3,16,3,0,3,1,2,86,0,0,0,0.444444444,0,0,27.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,5,21,15,0,5,5,0.8,76,0,0,0,0.388888889,0,0,11.5,1.166666667,2,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
2,1,0,1,28,1,0,1,2,2,289,0,0,0,0.5,0,0,143.5,1,1,0,0,0,0,0,0,0,0,0,219.85,0,0,FALSE
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,5,12,6,1,5,2,0.696969697,239,0.045454545,21,0,0.4375,0,0,53.25,7.75,27,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,12,5,10,12,0,5,2,5,0,0,0,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,10,7,4,5,5,4,0.666666667,32,1,0,0,0.583333333,0,0,6.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,0,1,6,2,0,3,3,0,2,6,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,0,14,19,2,1,13,4,0.666666667,88,1,0,0,0.357142857,0,0,20.25,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,6,17,0,1,5,2,0,100,1,0,0,0.5,0,0,31.66666667,1.666666667,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,59,1,0,58,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
24,0,0,5,67,70,2,4,14,0.891304348,7567,0.666666667,0,0,0.22826087,0,0,313.7916667,1.083333333,2,20,20,0,0,2,2,1,20,20,7.85,1,0,TRUE
60,1,0,21,82,1618,6,16,55,0.879237288,686,0.8125,9,0,0.116666667,0,0,10.16666667,1.016666667,2,26,26,5,5,28,28,1,31,31,2.28,1,0,TRUE
5,1,0,8,5,10,5,3,5,1.25,8,0,0,0,0.371428571,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,6,9,3,2,4,6,0.6,58,1,0,0,0.416666667,0,0,8.166666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,6,27,3,1,5,6,0.533333333,226,0,2,0,0.3125,0,0,35.66666667,1.333333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,11,18,10,0,11,5,2,46,0,0,0,0.6,0,0,8.2,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,11,29,18,0,11,7,0.821428571,105,1,0,0,0.227272727,0,0,11.625,1.125,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,8,22,10,0,8,2,1.25,187,1,0,0,1,0,0,36.2,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,1,0,3,19,0,2,1,9,0.644444444,138,1,1,0,0.325,0,0,12.3,1.4,3,0,0,0,0,0,0,0,0,0,116,0,0,FALSE
18,1,0,26,18,153,18,10,18,2,18,0,0,0,0.188034188,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,6,28,10,1,5,4,1,1398,0,0,0,0.5,0,0,278.4,1.2,2,0,0,0,0,0,0,0,0,0,161.14,0,0,FALSE
3,0,0,6,7,0,1,6,2,0,78,1,1,0,0.666666667,0,0,24.66666667,1,1,0,0,0,0,0,0,0,0,0,152.85,0,0,FALSE
9,0,0,9,17,24,1,9,9,0.625,65,1,1,0,0.222222222,0,0,6.111111111,1.111111111,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,1,3,1,0,1,1,2,7,0,0,0,1,0,0,2.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,6,7,3,2,4,2,2,21,0,0,0,0.583333333,0,0,6,1,1,0,0,0,0,0,0,0,0,0,214.14,0,0,FALSE
9,0,0,14,28,0,2,13,9,0.714285714,175,1,2,0,0.296296296,0,0,17.66666667,1,1,48,39,10,10,5,4,2,58,49,16.28,1,1,TRUE
4,0,0,5,11,6,1,4,4,2,33,0,0,0,0.5625,0,0,7.25,1,1,0,0,0,0,0,0,0,0,0,213,0,0,FALSE
22,1,2,16,27,231,5,11,22,2,92,0,0,0,0.136363636,0,0,3.181818182,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,1,0,8,50,0,3,7,1,0.679487179,385,0.833333333,1,0,0.30952381,0,0,26.07142857,1.857142857,5,4,4,0,0,2,2,1,4,4,12,1,0,FALSE
8,0,0,1,31,28,0,1,8,2,284,0,0,0,0.375,0,0,34.5,3.375,17,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
